date,state,epidemiological_week_2019,epidemiological_week_2020,new_deaths_sars_2019,new_deaths_pneumonia_2019,new_deaths_respiratory_failure_2019,new_deaths_septicemia_2019,new_deaths_indeterminate_2019,new_deaths_others_2019,new_deaths_sars_2020,new_deaths_pneumonia_2020,new_deaths_respiratory_failure_2020,new_deaths_septicemia_2020,new_deaths_indeterminate_2020,new_deaths_others_2020,new_deaths_covid19,deaths_sars_2019,deaths_pneumonia_2019,deaths_respiratory_failure_2019,deaths_septicemia_2019,deaths_indeterminate_2019,deaths_others_2019,deaths_sars_2020,deaths_pneumonia_2020,deaths_respiratory_failure_2020,deaths_septicemia_2020,deaths_indeterminate_2020,deaths_others_2020,deaths_covid19,new_deaths_total_2019,new_deaths_total_2020,deaths_total_2019,deaths_total_2020
2020-03-19,PI,12,12,0,3,6,1,0,20,0,4,2,3,0,8,0,3,456,403,353,12,1410,3,398,286,285,10,1212,0,30,17,2637,2194
2020-03-19,PR,12,12,0,29,11,30,4,78,0,35,13,29,2,89,1,18,2113,919,1916,63,7062,18,2323,938,1910,71,7484,1,152,169,12091,12745
2020-03-19,RJ,12,12,0,64,30,68,0,190,1,67,33,78,3,182,1,18,4322,1795,4811,8,14309,23,4686,1925,4607,378,14323,1,352,365,25263,25943
2020-03-19,RN,12,12,0,11,3,9,0,25,0,7,1,5,1,17,0,2,629,208,441,22,1523,3,608,224,491,18,1636,0,48,31,2825,2980
2020-03-19,RO,12,12,1,0,0,3,0,7,0,4,1,3,0,9,0,2,185,112,162,9,768,2,224,124,191,14,789,0,11,17,1238,1344
2020-03-19,RR,12,12,0,0,0,1,0,5,0,1,0,3,0,8,0,0,66,23,57,0,214,0,84,29,74,1,279,0,6,12,360,467
2020-03-19,RS,12,12,0,40,21,33,0,106,1,53,10,33,4,117,0,7,2586,1303,2366,114,8655,23,2707,1315,2574,129,9426,0,200,218,15031,16174
2020-03-19,SC,12,12,0,17,6,11,1,54,0,32,6,18,0,47,0,8,1282,655,1136,44,4420,7,1303,609,1107,34,4458,0,89,103,7545,7518
2020-03-19,SE,12,12,0,4,2,5,0,21,0,4,3,2,0,14,0,6,328,193,431,21,1312,0,388,186,418,22,1189,0,32,23,2291,2203
2020-03-19,SP,12,12,0,204,68,113,4,420,1,212,68,130,3,440,6,36,14068,5193,9244,323,32174,73,14376,5122,9031,364,33450,20,809,860,61038,62436
2020-03-19,TO,12,12,0,2,2,1,0,6,0,5,5,1,0,10,0,2,151,79,101,8,616,1,200,94,132,9,573,0,11,21,957,1009
2020-03-20,AC,12,12,0,3,0,0,1,5,0,4,1,1,0,5,0,2,183,52,83,7,416,2,179,51,100,9,488,0,9,11,743,829
2020-03-20,AL,12,12,0,7,4,8,0,20,0,7,0,2,0,17,0,0,460,271,367,19,1598,2,447,314,454,19,2007,0,39,26,2715,3243
2020-03-20,AM,12,12,0,4,1,3,0,27,0,4,2,3,0,24,0,17,451,131,399,30,1722,9,441,140,466,28,1561,0,35,33,2750,2645
2020-03-20,AP,12,12,0,1,1,3,0,5,0,0,0,1,0,1,0,0,84,35,86,3,237,1,55,36,59,2,218,0,10,2,445,371
2020-03-20,BA,12,12,0,15,17,37,0,99,1,20,13,17,0,75,0,7,1236,1295,1690,30,7197,18,1219,1229,1648,26,6970,1,168,126,11455,11111
2020-03-20,CE,12,12,0,25,12,4,0,71,0,18,7,16,0,60,0,10,1456,530,1019,28,4916,11,1552,591,1060,27,4914,1,112,101,7959,8156
2020-03-20,DF,12,12,0,12,3,6,0,15,1,9,3,5,1,25,0,6,626,195,469,27,1480,6,699,196,512,19,1585,0,36,44,2803,3017
2020-03-20,ES,12,12,1,10,5,13,0,41,0,13,4,12,0,35,0,8,964,296,816,4,2650,7,980,286,847,1,2794,0,70,64,4738,4915
2020-03-20,GO,12,12,0,20,6,10,1,62,0,15,8,8,0,42,0,10,1242,607,787,23,3135,9,1334,683,873,33,3003,0,99,73,5804,5935
2020-03-20,MA,12,12,0,10,4,5,0,18,0,7,0,4,0,19,0,1,425,308,359,17,2129,1,421,337,285,15,1932,0,37,30,3239,2991
2020-03-20,MG,12,12,1,53,27,52,5,173,0,72,27,53,9,195,0,35,4082,2100,3801,421,13362,27,4290,2274,3808,405,13784,0,311,356,23801,24588
2020-03-20,MS,12,12,0,4,3,5,0,18,0,18,3,4,0,24,0,4,633,276,411,14,1550,4,687,275,415,13,1631,0,30,49,2888,3025
2020-03-20,MT,12,12,0,1,0,4,0,24,0,3,0,0,0,29,0,3,185,121,145,3,1750,3,201,87,150,11,2000,0,29,32,2207,2452
2020-03-20,PA,12,12,0,8,10,5,2,15,0,0,5,1,0,18,0,3,429,271,333,40,1902,2,431,302,304,38,1720,0,40,24,2978,2797
2020-03-20,PB,12,12,0,8,8,5,0,33,0,12,4,10,0,46,0,8,905,515,780,30,2929,9,906,463,754,36,2803,0,54,72,5167,4971
2020-03-20,PE,12,12,0,21,12,41,1,87,0,19,9,45,2,108,1,8,1573,967,2772,83,6436,13,1773,1041,2930,89,6731,1,162,184,11839,12578
2020-03-20,PI,12,12,0,5,9,4,1,24,0,5,5,1,0,11,0,3,461,412,357,13,1434,3,403,291,286,10,1223,0,43,22,2680,2216
2020-03-20,PR,12,12,0,25,14,23,2,98,0,31,13,28,2,92,0,18,2138,933,1939,65,7160,18,2354,951,1938,73,7576,1,162,166,12253,12911
2020-03-20,RJ,12,12,0,47,15,50,0,164,0,68,37,68,6,174,1,18,4369,1810,4861,8,14473,23,4754,1962,4675,384,14497,2,276,354,25539,26297
2020-03-20,RN,12,12,0,10,2,6,0,24,0,13,4,9,0,15,0,2,639,210,447,22,1547,3,621,228,500,18,1651,0,42,41,2867,3021
2020-03-20,RO,12,12,0,2,1,0,0,8,0,6,4,4,0,10,0,2,187,113,162,9,776,2,230,128,195,14,799,0,11,24,1249,1368
2020-03-20,RR,12,12,0,2,0,1,0,3,0,4,0,0,0,4,0,0,68,23,58,0,217,0,88,29,74,1,283,0,6,8,366,475
2020-03-20,RS,12,12,0,31,18,25,1,134,0,51,17,29,1,109,0,7,2617,1321,2391,115,8789,23,2758,1332,2603,130,9535,0,209,207,15240,16381
2020-03-20,SC,12,12,0,15,11,12,1,49,0,20,12,15,1,50,0,8,1297,666,1148,45,4469,7,1323,621,1122,35,4508,0,88,98,7633,7616
2020-03-20,SE,12,12,0,4,1,3,1,19,0,8,1,7,0,20,0,6,332,194,434,22,1331,0,396,187,425,22,1209,0,28,36,2319,2239
2020-03-20,SP,12,12,0,178,69,120,1,415,4,213,69,118,1,451,8,36,14246,5262,9364,324,32589,77,14589,5191,9149,365,33901,28,783,864,61821,63300
2020-03-20,TO,12,12,0,2,2,1,1,5,0,2,2,0,0,9,0,2,153,81,102,9,621,1,202,96,132,9,582,0,11,13,968,1022
2020-03-21,AC,12,12,0,4,1,1,0,6,0,4,2,0,0,7,0,2,187,53,84,7,422,2,183,53,100,9,495,0,12,13,755,842
2020-03-21,AL,12,12,0,8,4,3,0,24,0,8,3,5,1,9,0,0,468,275,370,19,1622,2,455,317,459,20,2016,0,39,26,2754,3269
2020-03-21,AM,12,12,1,7,2,2,0,16,0,7,3,4,0,26,0,18,458,133,401,30,1738,9,448,143,470,28,1587,0,28,40,2778,2685
2020-03-21,AP,12,12,0,0,0,1,0,2,0,0,0,0,0,1,0,0,84,35,87,3,239,1,55,36,59,2,219,0,3,1,448,372
2020-03-21,BA,12,12,0,14,19,20,0,98,0,14,11,23,0,77,0,7,1250,1314,1710,30,7295,18,1233,1240,1671,26,7047,1,151,125,11606,11236
2020-03-21,CE,12,12,0,27,8,12,0,55,0,26,9,11,0,66,1,10,1483,538,1031,28,4971,11,1578,600,1071,27,4980,2,102,113,8061,8269
2020-03-21,DF,12,12,0,5,3,4,0,24,0,11,4,3,1,17,0,6,631,198,473,27,1504,6,710,200,515,20,1602,0,36,36,2839,3053
2020-03-21,ES,12,12,0,18,1,11,0,40,0,13,3,8,0,35,0,8,982,297,827,4,2690,7,993,289,855,1,2829,0,70,59,4808,4974
2020-03-21,GO,12,12,0,14,7,10,0,37,0,18,5,15,0,38,0,10,1256,614,797,23,3172,9,1352,688,888,33,3041,0,68,76,5872,6011
2020-03-21,MA,12,12,0,8,1,2,0,18,0,3,5,1,2,21,0,1,433,309,361,17,2147,1,424,342,286,17,1953,0,29,32,3268,3023
2020-03-21,MG,12,12,0,39,24,47,5,168,4,72,33,50,6,174,0,35,4121,2124,3848,426,13530,31,4362,2307,3858,411,13958,0,283,339,24084,24927
2020-03-21,MS,12,12,0,4,5,3,0,20,1,8,5,4,0,35,0,4,637,281,414,14,1570,5,695,280,419,13,1666,0,32,53,2920,3078
2020-03-21,MT,12,12,0,3,1,4,0,11,0,4,1,2,0,23,0,3,188,122,149,3,1761,3,205,88,152,11,2023,0,19,30,2226,2482
2020-03-21,PA,12,12,0,7,4,3,0,30,0,4,4,3,0,19,0,3,436,275,336,40,1932,2,435,306,307,38,1739,0,44,30,3022,2827
2020-03-21,PB,12,12,0,11,9,9,0,44,0,14,7,5,1,34,0,8,916,524,789,30,2973,9,920,470,759,37,2837,0,73,61,5240,5032
2020-03-21,PE,12,12,0,30,10,36,1,81,2,15,12,35,2,93,0,8,1603,977,2808,84,6517,15,1788,1053,2965,91,6824,1,158,159,11997,12737
2020-03-21,PI,12,12,0,7,6,2,0,26,0,11,3,6,0,16,0,3,468,418,359,13,1460,3,414,294,292,10,1239,0,41,36,2721,2252
2020-03-21,PR,12,12,1,22,14,26,0,82,1,31,13,15,3,103,0,19,2160,947,1965,65,7242,19,2385,964,1953,76,7679,1,145,166,12398,13077
2020-03-21,RJ,12,12,0,68,31,44,0,201,1,71,29,65,9,160,1,18,4437,1841,4905,8,14674,24,4825,1991,4740,393,14657,3,344,336,25883,26633
2020-03-21,RN,12,12,0,4,2,4,2,24,0,3,4,4,1,13,0,2,643,212,451,24,1571,3,624,232,504,19,1664,0,36,25,2903,3046
2020-03-21,RO,12,12,0,3,2,2,0,5,0,7,2,5,0,11,0,2,190,115,164,9,781,2,237,130,200,14,810,0,12,25,1261,1393
2020-03-21,RR,12,12,0,0,0,0,0,2,0,1,0,1,0,4,0,0,68,23,58,0,219,0,89,29,75,1,287,0,2,6,368,481
2020-03-21,RS,12,12,1,25,13,42,2,122,0,36,22,37,2,130,0,8,2642,1334,2433,117,8911,23,2794,1354,2640,132,9665,0,205,227,15445,16608
2020-03-21,SC,12,12,0,19,7,13,0,56,1,17,7,10,0,61,0,8,1316,673,1161,45,4525,8,1340,628,1132,35,4569,0,95,96,7728,7712
2020-03-21,SE,12,12,0,3,4,2,0,22,0,9,5,8,1,11,0,6,335,198,436,22,1353,0,405,192,433,23,1220,0,31,34,2350,2273
2020-03-21,SP,12,12,1,197,54,110,7,373,11,192,62,105,5,398,17,37,14443,5316,9474,331,32962,88,14781,5253,9254,370,34299,45,742,790,62563,64090
2020-03-21,TO,12,12,0,0,0,1,0,7,0,1,1,2,0,6,0,2,153,81,103,9,628,1,203,97,134,9,588,0,8,10,976,1032
2020-03-22,AC,12,13,0,1,0,2,0,3,1,1,1,1,0,4,0,2,188,53,86,7,425,3,184,54,101,9,499,0,6,8,761,850
2020-03-22,AL,12,13,0,6,2,7,0,21,0,6,2,5,2,19,0,0,474,277,377,19,1643,2,461,319,464,22,2035,0,36,34,2790,3303
2020-03-22,AM,12,13,0,9,0,7,0,18,0,3,1,5,1,22,0,18,467,133,408,30,1756,9,451,144,475,29,1609,0,34,32,2812,2717
2020-03-22,AP,12,13,0,4,2,0,0,5,0,0,1,0,0,2,0,0,88,37,87,3,244,1,55,37,59,2,221,0,11,3,459,375
2020-03-22,BA,12,13,0,15,9,21,1,79,0,17,11,20,0,81,0,7,1265,1323,1731,31,7374,18,1250,1251,1691,26,7128,1,125,129,11731,11365
2020-03-22,CE,12,13,0,19,12,16,0,63,0,13,11,12,0,68,1,10,1502,550,1047,28,5034,11,1591,611,1083,27,5048,3,110,105,8171,8374
2020-03-22,DF,12,13,0,7,1,5,0,19,2,10,3,4,2,13,0,6,638,199,478,27,1523,8,720,203,519,22,1615,0,32,34,2871,3087
2020-03-22,ES,12,13,1,9,2,6,0,29,0,13,3,5,0,33,0,9,991,299,833,4,2719,7,1006,292,860,1,2862,0,47,54,4855,5028
2020-03-22,GO,12,13,1,14,6,11,0,27,0,25,12,7,0,29,0,11,1270,620,808,23,3199,9,1377,700,895,33,3070,0,59,73,5931,6084
2020-03-22,MA,12,13,0,7,4,1,0,26,0,10,5,2,0,21,0,1,440,313,362,17,2173,1,434,347,288,17,1974,0,38,38,3306,3061
2020-03-22,MG,12,13,0,53,28,46,5,166,4,69,21,61,10,167,2,35,4174,2152,3894,431,13696,35,4431,2328,3919,421,14125,2,298,334,24382,25261
2020-03-22,MS,12,13,0,7,3,4,0,19,1,6,6,3,0,21,0,4,644,284,418,14,1589,6,701,286,422,13,1687,0,33,37,2953,3115
2020-03-22,MT,12,13,0,2,3,1,0,18,0,1,0,0,0,12,0,3,190,125,150,3,1779,3,206,88,152,11,2035,0,24,13,2250,2495
2020-03-22,PA,12,13,0,4,3,6,0,22,1,6,2,1,0,24,0,3,440,278,342,40,1954,3,441,308,308,38,1763,0,35,34,3057,2861
2020-03-22,PB,12,13,0,10,9,11,1,41,2,10,8,8,3,29,0,8,926,533,800,31,3014,11,930,478,767,40,2866,0,72,60,5312,5092
2020-03-22,PE,12,13,0,21,19,37,2,91,1,19,13,34,3,103,0,8,1624,996,2845,86,6608,16,1807,1066,2999,94,6927,1,170,173,12167,12910
2020-03-22,PI,12,13,0,7,3,4,0,19,0,5,4,6,0,16,0,3,475,421,363,13,1479,3,419,298,298,10,1255,0,33,31,2754,2283
2020-03-22,PR,12,13,0,42,15,22,1,103,2,34,14,25,2,92,1,19,2202,962,1987,66,7345,21,2419,978,1978,78,7771,2,183,170,12581,13247
2020-03-22,RJ,12,13,1,48,27,48,0,167,1,66,21,54,5,173,1,19,4485,1868,4953,8,14841,25,4891,2012,4794,398,14830,4,291,321,26174,26954
2020-03-22,RN,12,13,0,7,3,4,0,19,0,5,6,10,0,24,0,2,650,215,455,24,1590,3,629,238,514,19,1688,0,33,45,2936,3091
2020-03-22,RO,12,13,1,3,2,1,0,9,0,5,2,2,0,9,0,3,193,117,165,9,790,2,242,132,202,14,819,0,16,18,1277,1411
2020-03-22,RR,12,13,0,0,0,0,0,1,0,3,0,0,0,4,0,0,68,23,58,0,220,0,92,29,75,1,291,0,1,7,369,488
2020-03-22,RS,12,13,0,28,13,45,1,135,0,29,15,24,2,97,0,8,2670,1347,2478,118,9046,23,2823,1369,2664,134,9762,0,222,167,15667,16775
2020-03-22,SC,12,13,0,15,10,15,0,46,0,19,4,17,1,59,0,8,1331,683,1176,45,4571,8,1359,632,1149,36,4628,0,86,100,7814,7812
2020-03-22,SE,12,13,0,4,2,9,0,25,0,4,5,3,0,17,0,6,339,200,445,22,1378,0,409,197,436,23,1237,0,40,29,2390,2302
2020-03-22,SP,12,13,1,201,69,124,5,404,8,201,66,95,9,414,24,38,14644,5385,9598,336,33366,96,14982,5319,9349,379,34713,69,804,817,63367,64907
2020-03-22,TO,12,13,0,2,1,1,0,6,0,0,1,0,0,6,0,2,155,82,104,9,634,1,203,98,134,9,594,0,10,7,986,1039
2020-03-23,AC,12,13,1,2,3,0,0,2,0,2,0,0,0,6,0,3,190,56,86,7,427,3,186,54,101,9,505,0,8,8,769,858
2020-03-23,AL,12,13,0,7,3,9,0,20,0,7,2,6,0,24,1,0,481,280,386,19,1663,2,468,321,470,22,2059,1,39,40,2829,3343
2020-03-23,AM,12,13,0,10,4,9,1,19,0,5,0,4,0,12,0,18,477,137,417,31,1775,9,456,144,479,29,1621,0,43,21,2855,2738
2020-03-23,AP,12,13,0,3,0,3,0,5,0,0,0,0,0,0,0,0,91,37,90,3,249,1,55,37,59,2,221,0,11,0,470,375
2020-03-23,BA,12,13,0,16,17,22,0,100,0,16,13,13,1,81,0,7,1281,1340,1753,31,7474,18,1266,1264,1704,27,7209,1,155,124,11886,11489
2020-03-23,CE,12,13,1,19,4,15,1,66,1,22,15,18,2,59,0,11,1521,554,1062,29,5100,12,1613,626,1101,29,5107,3,106,117,8277,8491
2020-03-23,DF,12,13,0,4,2,8,0,15,2,10,5,9,0,29,0,6,642,201,486,27,1538,10,730,208,528,22,1644,0,29,55,2900,3142
2020-03-23,ES,12,13,0,18,5,8,0,39,0,14,2,16,0,32,0,9,1009,304,841,4,2758,7,1020,294,876,1,2894,0,70,64,4925,5092
2020-03-23,GO,12,13,0,21,7,7,1,39,1,21,8,12,1,34,0,11,1291,627,815,24,3238,10,1398,708,907,34,3104,0,75,77,6006,6161
2020-03-23,MA,12,13,0,6,1,5,0,24,0,8,3,5,1,20,0,1,446,314,367,17,2197,1,442,350,293,18,1994,0,36,37,3342,3098
2020-03-23,MG,12,13,1,57,30,37,1,173,2,61,25,47,2,162,0,36,4231,2182,3931,432,13869,37,4492,2353,3966,423,14287,2,299,299,24681,25560
2020-03-23,MS,12,13,0,3,6,3,0,22,0,13,3,2,0,11,0,4,647,290,421,14,1611,6,714,289,424,13,1698,0,34,29,2987,3144
2020-03-23,MT,12,13,0,4,3,0,0,20,0,3,1,2,0,26,0,3,194,128,150,3,1799,3,209,89,154,11,2061,0,27,32,2277,2527
2020-03-23,PA,12,13,0,3,8,1,0,23,0,9,6,9,2,15,0,3,443,286,343,40,1977,3,450,314,317,40,1778,0,35,41,3092,2902
2020-03-23,PB,12,13,0,11,8,11,0,44,0,6,11,10,0,31,0,8,937,541,811,31,3058,11,936,489,777,40,2897,0,74,58,5386,5150
2020-03-23,PE,12,13,0,29,12,38,3,92,4,10,11,34,2,102,1,8,1653,1008,2883,89,6700,20,1817,1077,3033,96,7029,2,174,164,12341,13074
2020-03-23,PI,12,13,0,6,6,4,0,15,0,8,6,4,0,21,0,3,481,427,367,13,1494,3,427,304,302,10,1276,0,31,39,2785,2322
2020-03-23,PR,12,13,2,25,8,15,0,86,2,26,20,29,1,93,0,21,2227,970,2002,66,7431,23,2445,998,2007,79,7864,2,136,171,12717,13418
2020-03-23,RJ,12,13,0,54,20,55,0,174,1,59,23,55,5,176,2,19,4539,1888,5008,8,15015,26,4950,2035,4849,403,15006,6,303,321,26477,27275
2020-03-23,RN,12,13,0,11,7,6,1,24,0,4,5,8,0,25,1,2,661,222,461,25,1614,3,633,243,522,19,1713,1,49,43,2985,3134
2020-03-23,RO,12,13,0,1,2,2,0,7,0,3,2,3,0,15,0,3,194,119,167,9,797,2,245,134,205,14,834,0,12,23,1289,1434
2020-03-23,RR,12,13,0,2,0,1,0,2,0,0,0,0,0,3,0,0,70,23,59,0,222,0,92,29,75,1,294,0,5,3,374,491
2020-03-23,RS,12,13,0,27,14,29,3,121,0,47,24,25,1,125,0,8,2697,1361,2507,121,9167,23,2870,1393,2689,135,9887,0,194,222,15861,16997
2020-03-23,SC,12,13,0,20,9,17,0,39,0,21,9,17,0,59,1,8,1351,692,1193,45,4610,8,1380,641,1166,36,4687,1,85,107,7899,7919
2020-03-23,SE,12,13,1,1,3,6,1,13,0,6,0,6,1,17,0,7,340,203,451,23,1391,0,415,197,442,24,1254,0,25,30,2415,2332
2020-03-23,SP,12,13,2,194,66,113,6,451,14,199,69,139,10,418,21,40,14838,5451,9711,342,33817,110,15181,5388,9488,389,35131,90,832,870,64199,65777
2020-03-23,TO,12,13,0,5,1,2,0,6,0,3,2,2,0,10,0,2,160,83,106,9,640,1,206,100,136,9,604,0,14,17,1000,1056
2020-03-24,AC,13,13,0,4,0,0,1,1,0,1,1,0,0,6,0,3,194,56,86,8,428,3,187,55,101,9,511,0,6,8,775,866
2020-03-24,AL,13,13,0,12,6,5,0,31,1,9,1,5,0,23,0,0,493,286,391,19,1694,3,477,322,475,22,2082,1,54,39,2883,3382
2020-03-24,AM,13,13,0,8,1,7,0,26,1,1,5,7,0,21,0,18,485,138,424,31,1801,10,457,149,486,29,1642,0,42,35,2897,2773
2020-03-24,AP,13,13,0,0,1,2,0,4,0,0,1,0,0,2,0,0,91,38,92,3,253,1,55,38,59,2,223,0,7,3,477,378
2020-03-24,BA,13,13,0,21,11,22,0,87,0,9,12,20,1,65,0,7,1302,1351,1775,31,7561,18,1275,1276,1724,28,7274,1,141,107,12027,11596
2020-03-24,CE,13,13,0,26,13,20,0,65,0,20,4,13,0,70,4,11,1547,567,1082,29,5165,12,1633,630,1114,29,5177,7,124,111,8401,8602
2020-03-24,DF,13,13,2,7,3,4,0,23,0,13,4,5,0,18,1,8,649,204,490,27,1561,10,743,212,533,22,1662,1,39,41,2939,3183
2020-03-24,ES,13,13,0,12,2,8,0,41,0,12,7,10,0,30,0,9,1021,306,849,4,2799,7,1032,301,886,1,2924,0,63,59,4988,5151
2020-03-24,GO,13,13,0,18,13,7,0,32,1,13,5,12,0,40,0,11,1309,640,822,24,3270,11,1411,713,919,34,3144,0,70,71,6076,6232
2020-03-24,MA,13,13,0,5,5,6,0,22,0,4,6,6,2,18,0,1,451,319,373,17,2219,1,446,356,299,20,2012,0,38,36,3380,3134
2020-03-24,MG,13,13,0,55,19,51,7,175,1,71,16,45,3,164,1,36,4286,2201,3982,439,14044,38,4563,2369,4011,426,14451,3,307,301,24988,25861
2020-03-24,MS,13,13,0,10,4,5,0,23,0,15,5,2,0,23,0,4,657,294,426,14,1634,6,729,294,426,13,1721,0,42,45,3029,3189
2020-03-24,MT,13,13,0,5,2,5,0,28,0,2,1,2,0,19,0,3,199,130,155,3,1827,3,211,90,156,11,2080,0,40,24,2317,2551
2020-03-24,PA,13,13,0,8,4,6,1,28,1,7,2,3,0,29,0,3,451,290,349,41,2005,4,457,316,320,40,1807,0,47,42,3139,2944
2020-03-24,PB,13,13,0,12,4,11,0,36,1,13,4,8,1,37,0,8,949,545,822,31,3094,12,949,493,785,41,2934,0,63,64,5449,5214
2020-03-24,PE,13,13,0,29,13,36,1,90,3,24,9,37,3,79,0,8,1682,1021,2919,90,6790,23,1841,1086,3070,99,7108,2,169,155,12510,13229
2020-03-24,PI,13,13,0,9,6,3,0,30,0,6,5,3,0,16,1,3,490,433,370,13,1524,3,433,309,305,10,1292,1,48,31,2833,2353
2020-03-24,PR,13,13,0,22,8,16,1,102,0,27,14,21,2,82,0,21,2249,978,2018,67,7533,23,2472,1012,2028,81,7946,2,149,146,12866,13564
2020-03-24,RJ,13,13,1,59,29,55,1,159,1,51,24,55,3,167,1,20,4598,1917,5063,9,15174,27,5001,2059,4904,406,15173,7,304,302,26781,27577
2020-03-24,RN,13,13,0,8,2,8,1,25,0,9,4,5,0,19,2,2,669,224,469,26,1639,3,642,247,527,19,1732,3,44,39,3029,3173
2020-03-24,RO,13,13,0,4,1,1,0,9,0,3,4,5,0,9,0,3,198,120,168,9,806,2,248,138,210,14,843,0,15,21,1304,1455
2020-03-24,RR,13,13,0,2,0,1,0,3,0,0,0,0,0,5,0,0,72,23,60,0,225,0,92,29,75,1,299,0,6,5,380,496
2020-03-24,RS,13,13,0,33,21,38,1,107,1,31,24,27,3,122,0,8,2730,1382,2545,122,9274,24,2901,1417,2716,138,10009,0,200,208,16061,17205
2020-03-24,SC,13,13,0,15,7,10,2,47,0,23,7,15,1,55,0,8,1366,699,1203,47,4657,8,1403,648,1181,37,4742,1,81,101,7980,8020
2020-03-24,SE,13,13,0,4,0,6,0,21,0,2,3,7,1,13,0,7,344,203,457,23,1412,0,417,200,449,25,1267,0,31,26,2446,2358
2020-03-24,SP,13,13,1,176,53,110,4,407,11,208,53,117,6,446,34,41,15014,5504,9821,346,34224,121,15389,5441,9605,395,35577,124,751,875,64950,66652
2020-03-24,TO,13,13,0,3,3,2,0,9,0,0,2,3,0,8,0,2,163,86,108,9,649,1,206,102,139,9,612,0,17,13,1017,1069
2020-03-25,AC,13,13,0,4,0,2,0,2,0,5,1,1,0,7,0,3,198,56,88,8,430,3,192,56,102,9,518,0,8,14,783,880
2020-03-25,AL,13,13,0,12,4,4,1,27,1,5,8,5,0,19,0,0,505,290,395,20,1721,4,482,330,480,22,2101,1,48,38,2931,3420
2020-03-25,AM,13,13,0,5,3,5,0,10,0,5,1,3,0,24,0,18,490,141,429,31,1811,10,462,150,489,29,1666,0,23,33,2920,2806
2020-03-25,AP,13,13,0,2,1,3,0,3,0,2,0,0,0,0,0,0,93,39,95,3,256,1,57,38,59,2,223,0,9,2,486,380
2020-03-25,BA,13,13,0,13,13,17,0,93,1,16,18,20,0,79,0,7,1315,1364,1792,31,7654,19,1291,1294,1744,28,7353,1,136,134,12163,11730
2020-03-25,CE,13,13,0,23,15,8,0,57,2,18,6,11,0,67,4,11,1570,582,1090,29,5222,14,1651,636,1125,29,5244,11,103,108,8504,8710
2020-03-25,DF,13,13,0,10,1,5,0,23,0,5,3,4,1,15,0,8,659,205,495,27,1584,10,748,215,537,23,1677,1,39,28,2978,3211
2020-03-25,ES,13,13,0,18,3,11,0,32,1,15,3,10,0,25,0,9,1039,309,860,4,2831,8,1047,304,896,1,2949,0,64,54,5052,5205
2020-03-25,GO,13,13,0,23,7,16,1,32,1,25,7,5,1,33,0,11,1332,647,838,25,3302,12,1436,720,924,35,3177,0,79,72,6155,6304
2020-03-25,MA,13,13,0,5,9,4,0,24,0,7,3,3,0,19,0,1,456,328,377,17,2243,1,453,359,302,20,2031,0,42,32,3422,3166
2020-03-25,MG,13,13,1,49,22,52,4,169,2,60,23,38,5,167,2,37,4335,2223,4034,443,14213,40,4623,2392,4049,431,14618,5,297,297,25285,26158
2020-03-25,MS,13,13,0,10,7,5,0,19,2,6,2,3,0,23,0,4,667,301,431,14,1653,8,735,296,429,13,1744,0,41,36,3070,3225
2020-03-25,MT,13,13,1,3,1,2,0,21,0,5,0,1,0,26,0,4,202,131,157,3,1848,3,216,90,157,11,2106,0,28,32,2345,2583
2020-03-25,PA,13,13,0,5,8,5,0,23,1,3,4,3,0,11,0,3,456,298,354,41,2028,5,460,320,323,40,1818,0,41,22,3180,2966
2020-03-25,PB,13,13,0,15,6,16,4,37,0,17,3,13,0,41,0,8,964,551,838,35,3131,12,966,496,798,41,2975,0,78,74,5527,5288
2020-03-25,PE,13,13,0,29,9,42,0,85,2,17,14,34,4,93,1,8,1711,1030,2961,90,6875,25,1858,1100,3104,103,7201,3,165,165,12675,13394
2020-03-25,PI,13,13,0,8,2,5,0,20,0,6,4,6,0,17,0,3,498,435,375,13,1544,3,439,313,311,10,1309,1,35,33,2868,2386
2020-03-25,PR,13,13,0,29,10,25,1,92,1,27,8,20,3,105,0,21,2278,988,2043,68,7625,24,2499,1020,2048,84,8051,2,157,164,13023,13728
2020-03-25,RJ,13,13,0,62,26,76,0,194,1,67,22,50,3,170,5,20,4660,1943,5139,9,15368,28,5068,2081,4954,409,15343,12,358,318,27139,27895
2020-03-25,RN,13,13,0,11,2,7,1,18,0,10,1,8,0,25,0,2,680,226,476,27,1657,3,652,248,535,19,1757,3,39,44,3068,3217
2020-03-25,RO,13,13,0,3,3,0,0,5,1,7,2,3,0,14,1,3,201,123,168,9,811,3,255,140,213,14,857,1,11,28,1315,1483
2020-03-25,RR,13,13,0,1,0,2,0,7,0,0,1,0,0,3,0,0,73,23,62,0,232,0,92,30,75,1,302,0,10,4,390,500
2020-03-25,RS,13,13,0,33,9,28,0,125,0,41,13,37,0,105,0,8,2763,1391,2573,122,9399,24,2942,1430,2753,138,10114,0,195,196,16256,17401
2020-03-25,SC,13,13,0,21,12,10,0,57,1,22,7,7,2,47,1,8,1387,711,1213,47,4714,9,1425,655,1188,39,4789,2,100,87,8080,8107
2020-03-25,SE,13,13,0,0,5,7,0,13,0,2,3,5,1,18,0,7,344,208,464,23,1425,0,419,203,454,26,1285,0,25,29,2471,2387
